GeneID,GSM3528727,GSM3528728,GSM3528729,GSM3528730,GSM3528731,GSM3528732,GSM3528733,GSM3528734,GSM3528735,GSM3528736,GSM3528737,GSM3528738,GSM3528739,GSM3528740,GSM3528741,GSM3528742,GSM3528743,GSM3528744,GSM3528745,GSM3528746,GSM3528747,GSM3528748
ENSG00000129009,3,4,2,218,214,10,9,3,0,3,7,114,19,14,8,7,1,75,137,51,102,1991
ENSG00000129028,623,259,398,428,270,236,83,90,108,192,95,168,225,317,493,169,264,296,170,338,137,119
ENSG00000129038,269,91,120,204,228,62,50,63,57,199,38,237,313,263,105,50,91,422,146,193,138,219
ENSG00000129048,60,50,59,36,84,26,17,19,15,9,4,32,24,79,68,23,35,65,45,25,45,39
ENSG00000129055,4769,2820,3714,3936,2952,1802,1012,956,848,1490,994,1523,2145,3955,3763,1914,1977,2713,1775,2301,1402,1467
ENSG00000129071,3233,1801,2456,2299,1831,1432,841,753,612,1701,683,842,1185,2012,2109,1010,984,1629,891,1741,1138,1319
ENSG00000129083,15977,9532,14348,13849,11142,7053,5519,3399,3009,11825,4344,4313,5166,9644,9143,4432,4713,6946,3908,6908,5419,5402
ENSG00000129084,5763,2744,4676,4725,4304,2192,1707,1162,956,3869,1229,1220,2410,3740,3497,1736,2316,3019,1763,1712,1778,1887
ENSG00000129103,1250,847,1194,1456,1164,487,395,202,328,1073,338,842,910,3551,1492,704,1133,1947,1499,1211,671,1974
ENSG00000129116,7188,3308,5926,5288,3833,5716,6873,1767,1234,9180,2276,5377,4247,12674,10917,2771,3281,12210,5073,6152,8243,4527
ENSG00000129128,11289,6503,10162,9681,6730,5713,2663,2491,2503,6545,2066,5257,7158,15605,11889,4460,8563,8386,5268,5083,3552,5526
ENSG00000129151,77,138,56,524,191,35,30,20,26,79,11,259,220,4176,1314,119,596,1971,1329,906,273,410
ENSG00000129152,2,0,0,1,2,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1
ENSG00000129158,871,670,642,699,410,351,184,207,165,293,161,295,419,952,660,526,443,561,265,683,425,442
ENSG00000129159,690,453,469,520,202,124,48,128,90,9,32,26,108,193,287,219,52,51,26,113,123,37
ENSG00000129167,288,152,341,253,193,205,42,88,89,47,41,49,104,159,321,83,81,254,90,793,119,45
ENSG00000129170,17,11,12,5,10,8,2,10,1,2,1,5,6,17,19,13,1,12,8,7,11,1
ENSG00000129173,362,83,412,292,119,173,100,104,53,292,93,221,208,134,365,120,122,113,29,285,112,37
ENSG00000129187,1788,1144,1442,1821,1819,938,553,507,335,1641,447,1056,1296,3002,2032,1017,2343,2019,1058,1234,679,1336
ENSG00000129194,64,22,35,35,28,9,10,13,6,19,17,11,13,27,33,7,13,17,20,43,22,15
ENSG00000129195,1044,242,1166,891,932,259,246,122,72,1333,402,220,375,506,415,138,205,66,26,490,116,178
ENSG00000129197,9405,5188,7619,7114,8897,2665,1908,2044,1630,3506,2516,1451,3022,4359,4552,2736,2251,2318,2124,2646,2679,2588
ENSG00000129204,554,412,473,553,370,223,140,132,125,187,94,188,194,425,624,348,260,328,247,208,386,243
ENSG00000129214,21,4,24,19,21,4,8,9,2,7,0,11,14,28,18,17,14,19,20,37,17,13
ENSG00000129219,312,133,364,363,378,100,101,77,71,257,58,397,184,1197,423,264,829,665,392,664,367,415
ENSG00000129221,47,21,32,41,24,22,4,17,14,12,6,13,13,25,33,24,15,23,10,15,21,12
ENSG00000129226,31,30,12,20,10,16,11,18,15,5,3,45,23,64,115,78,29,39,17,175,35,87
ENSG00000129235,1886,619,1389,1317,843,908,552,407,414,1107,492,594,1153,1758,1450,798,934,1320,989,836,736,990
ENSG00000129244,387,632,165,411,302,77,67,67,76,59,12,1149,1089,6978,2724,1455,728,3207,2883,2335,1490,2574
ENSG00000129245,4889,2744,4046,3982,4301,1341,1328,1014,913,2003,1091,983,1673,2524,2190,1771,1341,1415,1210,2124,1513,1652
ENSG00000129250,3748,1189,2905,3711,2697,1377,1605,911,531,2961,957,1728,1342,4118,2092,950,2088,3163,2897,1891,1729,2303
ENSG00000129255,941,336,751,579,502,335,242,164,167,631,236,289,447,1072,580,283,448,360,342,395,316,498
ENSG00000129292,17731,11656,14936,15839,12485,8441,4498,4768,4762,8033,4014,4304,5989,11639,11147,6294,6239,8424,4721,8869,8358,6645
ENSG00000129295,646,654,399,881,531,226,173,119,108,83,181,355,220,1112,752,358,543,1208,734,1498,681,330
ENSG00000129315,10793,7462,10950,8788,7900,6235,2542,2879,2819,6126,3012,3333,4088,7736,8236,4176,3676,4536,2734,5020,3367,3919
ENSG00000129317,11829,8376,10787,967,1028,8499,2115,4143,3399,4630,3699,5233,7091,8761,13497,6559,5734,766,541,5750,3610,3882
ENSG00000129347,1695,653,1376,1319,1137,526,335,354,227,960,310,773,1012,1775,873,473,862,788,492,581,371,787
ENSG00000129351,30690,13020,28466,26118,21220,8302,5341,5297,4602,11116,4498,7092,9465,9517,11109,6101,6205,5079,3116,7213,5519,5341
ENSG00000129353,2228,1687,1471,2889,2243,493,632,319,592,581,222,748,1407,6698,3134,966,1081,3862,2188,1674,1852,2135
ENSG00000129354,8,3,11,14,5,4,6,1,2,7,3,2,1,8,22,9,3,6,7,9,7,3
ENSG00000129355,549,453,316,496,341,120,171,77,167,106,134,34,143,72,444,409,78,76,44,62,129,78
ENSG00000129422,4106,2557,3024,2753,1335,1106,321,822,690,327,347,354,1679,2047,2481,1223,219,526,398,1214,426,294
ENSG00000129437,0,6,4,2,3,0,0,1,0,0,0,1,1,3,8,3,1,3,2,0,1,0
ENSG00000129450,30,21,21,36,26,27,2,42,13,7,4,23,8,31,59,10,9,29,21,13,20,13
ENSG00000129451,22,23,15,17,24,12,4,7,5,6,2,14,8,42,67,25,16,27,19,23,21,12
ENSG00000129455,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,3,0,0
ENSG00000129460,2808,1476,2387,2265,2091,1091,501,619,438,1304,661,841,1269,2355,1802,911,1046,1262,816,1051,830,1158
ENSG00000129465,1,2,3,0,0,2,1,0,0,0,1,3,2,0,3,1,1,1,0,0,0,1
ENSG00000129467,65,31,28,27,25,13,9,26,3,9,4,24,14,23,46,26,10,16,11,10,32,11
ENSG00000129472,6537,4595,5460,3877,3425,2633,1373,1206,1525,2138,1404,2532,2447,6870,7930,5592,3236,2285,1601,3553,2332,2498
ENSG00000129473,1427,915,1168,1181,1158,519,327,283,308,659,268,463,466,777,793,547,625,571,507,687,688,790
ENSG00000129474,2710,687,1861,2724,1681,1029,1858,636,332,2952,633,500,374,253,687,309,566,929,560,855,787,651
ENSG00000129480,4272,1925,2830,4641,2065,1387,497,651,607,1429,650,1129,2124,4480,2972,941,1730,3472,2079,1661,986,1348
ENSG00000129484,3036,2005,2314,2031,1460,1308,764,592,596,1198,677,848,1306,1980,2033,938,921,827,599,1571,1021,727
ENSG00000129493,4690,3245,3381,6588,2070,1757,763,1160,853,3578,535,4878,2651,16884,8360,3656,8935,10782,5749,6348,6886,6573
ENSG00000129514,0,7,3,1282,21,17,2,8,4,20,108,13,2,5,69,170,63,1035,361,1926,5,37
ENSG00000129515,12472,7413,10122,9675,8278,4942,3224,2428,2308,6445,3005,2887,4192,7235,7088,2957,3700,5154,2842,5173,2824,3116
ENSG00000129518,3926,2125,2868,3776,2976,1240,892,724,745,1664,1035,1095,1164,2386,2116,927,1271,1829,1281,1526,1199,1312
ENSG00000129521,247,627,250,1341,195,123,45,70,46,212,213,680,741,1023,1510,1232,501,1073,1259,1876,443,481
ENSG00000129534,8977,2449,8657,7085,6761,4056,1884,1923,1036,6262,2515,2041,2504,2060,4136,1474,1675,1176,627,2439,1350,1516
ENSG00000129535,39,20,35,31,32,12,3,16,13,6,9,4,25,78,32,13,13,26,29,54,27,12
ENSG00000129538,0,0,0,0,1,0,0,1,0,2,0,5,0,1,7,1,1,0,0,0,0,0
ENSG00000129559,4692,2354,3321,4649,3766,1681,1648,1060,788,2932,1504,1420,2270,4491,3090,1902,2246,2667,1793,2723,1394,2157
ENSG00000129562,1992,1176,1893,1675,1315,875,795,330,449,2095,462,1381,1492,4169,2400,1106,1817,1904,1527,2552,1142,2270
ENSG00000129566,683,494,842,673,675,264,196,182,142,530,106,433,456,2008,956,451,655,1193,943,698,877,968
ENSG00000129595,3536,3535,2344,3168,3116,1134,349,1310,873,226,387,387,771,1403,1407,556,400,752,725,1159,631,367
ENSG00000129596,2719,1828,1792,3658,2101,639,609,421,481,1239,1137,1907,903,3091,5145,2530,3019,5042,2390,5764,3082,2305
ENSG00000129625,9025,5971,6687,7367,4181,3626,2135,1606,2142,3842,2173,5603,4210,21937,11380,5054,7720,17113,8574,7590,6420,6713
ENSG00000129636,7309,5550,5240,6657,4475,2699,1918,1509,1681,2457,1451,1940,2544,6910,5988,3213,2543,6742,3674,4463,3490,3842
ENSG00000129646,792,535,497,611,392,139,108,136,113,137,84,195,141,285,361,207,188,160,127,386,268,215
ENSG00000129654,161,104,134,589,208,23,12,15,43,115,78,351,94,964,519,288,462,824,491,2188,497,186
ENSG00000129657,3571,2613,3047,4384,2934,1136,1060,749,843,2201,737,1235,1530,3708,2757,1179,1354,2766,1751,1894,1413,1507
ENSG00000129667,72,48,45,38,33,22,14,17,11,47,11,42,39,60,77,48,27,41,6,56,33,27
ENSG00000129673,12,6,7,3,12,0,5,4,2,3,3,9,3,23,23,20,8,7,9,20,7,1
ENSG00000129675,1008,836,447,1197,365,893,117,303,255,196,131,2321,2519,22640,4404,613,2100,9252,5380,1544,2605,2143
ENSG00000129680,3193,954,2322,3025,2051,1876,1182,937,661,2792,1197,2946,1820,4732,2875,859,2566,2639,1694,2808,821,1848
ENSG00000129682,8125,8152,6089,13776,14151,2990,2080,2153,1433,1567,1061,1119,2466,2681,6207,3168,1636,3463,1946,2609,2421,1613
ENSG00000129691,2150,1240,1561,1673,1330,670,831,390,353,698,289,743,624,1456,1615,626,751,979,607,803,843,712
ENSG00000129696,1039,680,877,920,905,384,353,247,240,749,297,330,439,825,588,306,331,423,273,515,334,415
ENSG00000129744,13,7,7,5,7,2,2,1,2,2,0,6,1,4,4,5,8,0,1,5,1,1
ENSG00000129749,92,21,43,74,33,28,7,22,17,17,12,44,19,49,44,49,41,13,8,70,24,44
ENSG00000129757,1605,1173,3311,1215,5183,460,155,356,665,259,153,43,311,75,280,60,46,45,90,33,66,102
ENSG00000129810,2045,629,1852,1504,1496,880,388,390,239,1237,422,526,731,445,1384,592,426,102,36,781,205,281
ENSG00000129816,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0
ENSG00000129824,14315,7803,12474,5,10,6295,2791,3161,2788,8343,3291,5477,7824,12775,7810,4747,9099,24,23,5684,2357,5812
ENSG00000129845,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0
ENSG00000129862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000129864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000129873,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000129910,19,6,12,10,15,12,2,14,3,2,36,13,20,35,18,16,16,6,3,4,3,6
ENSG00000129911,117,27,93,52,62,38,29,18,28,96,22,135,156,193,132,98,126,66,30,70,43,97
ENSG00000129925,723,244,572,748,506,78,98,73,143,518,122,381,330,1155,650,380,448,955,638,624,368,624
ENSG00000129932,97,14,47,61,64,12,29,8,17,86,32,46,66,89,63,30,45,40,35,41,32,29
ENSG00000129933,2029,1321,1906,1938,1797,400,340,378,335,534,226,589,619,1414,1186,683,705,914,717,1113,870,896
ENSG00000129946,576,266,348,649,421,36,57,41,68,67,55,31,130,80,297,197,34,285,300,226,374,342
ENSG00000129951,2373,803,1779,2321,2293,192,390,248,546,383,508,170,574,69,859,892,297,367,272,790,590,417
ENSG00000129965,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000129968,965,300,756,825,872,145,128,84,184,512,230,354,467,956,632,531,527,651,405,656,350,466
ENSG00000129988,1,0,3,2,0,2,1,5,0,2,1,5,0,2,5,6,3,0,2,2,1,0
ENSG00000129990,1131,562,617,921,462,217,270,150,233,84,221,55,227,117,835,1168,125,142,59,501,315,160
ENSG00000129991,6,18,18,68,232,3,3,3,3,7,11,7,2,4,38,41,3,5,3,48,6,9
ENSG00000129993,22,7,10,29,15,11,3,14,20,4,5,9,22,11,56,46,2,3,3,86,11,8
ENSG00000130005,144,50,151,238,108,41,39,27,29,122,42,100,117,367,220,109,154,222,155,138,90,138
ENSG00000130021,971,435,824,798,619,328,202,225,109,317,212,324,353,458,426,211,209,273,266,436,173,217
ENSG00000130023,758,485,660,771,853,299,147,174,190,299,147,328,357,1113,735,333,500,790,595,473,569,529
ENSG00000130024,10722,6443,9723,9035,7960,4427,1631,2471,1618,2682,1184,3029,4479,5272,8254,3910,3454,4822,2658,3979,3289,3322
ENSG00000130032,574,648,484,472,259,269,128,231,140,136,85,95,132,327,294,390,133,151,206,204,134,124
ENSG00000130035,850,967,704,784,585,220,218,195,177,54,116,52,257,313,469,733,183,298,146,527,259,152
ENSG00000130037,9,21,6,43,29,2,9,7,2,2,20,3,0,0,27,30,16,15,17,47,29,2
ENSG00000130038,272,160,276,176,128,191,34,135,67,114,47,96,440,101,260,108,166,54,53,71,90,66
ENSG00000130045,359,402,296,322,345,174,94,244,120,76,39,236,192,485,686,301,194,305,229,228,286,198
ENSG00000130052,264,297,210,182,228,150,38,108,79,69,30,143,156,396,483,281,189,248,157,199,235,161
ENSG00000130054,785,317,317,663,642,150,62,164,123,39,90,11,403,245,310,200,91,16,25,138,63,50
ENSG00000130055,314,227,152,946,347,65,22,41,51,183,92,222,288,1936,2012,692,859,2333,477,896,527,581
ENSG00000130066,2999,4652,1881,15871,5550,3908,705,448,1087,1590,648,1780,2940,11292,5188,3937,3315,32101,14975,9254,4751,19039
ENSG00000130119,2219,1125,1904,1926,1366,1132,714,602,474,1603,716,1282,1481,3405,1590,809,1359,1290,842,1422,618,1069
ENSG00000130147,6332,7060,9815,4870,3937,1994,1177,1103,1410,1534,546,1246,2530,3945,3745,2254,2417,2967,1520,2577,2148,1851
ENSG00000130150,1440,1344,1198,1132,863,599,489,374,375,805,262,917,772,2968,1958,894,1109,1772,1324,1366,1043,1240
ENSG00000130158,190,92,368,219,323,58,15,45,45,71,17,127,202,378,200,40,143,196,119,172,85,127
ENSG00000130159,832,335,585,542,602,127,97,100,127,214,158,246,463,726,510,414,428,251,169,455,212,303
ENSG00000130164,4124,1705,2967,3008,3413,1498,1449,674,759,2296,720,1449,1582,3343,1036,506,545,1786,695,812,857,1233
ENSG00000130165,649,370,607,678,546,194,218,137,156,423,212,425,464,945,709,438,495,506,365,764,316,505
ENSG00000130167,2,5,6,6,6,1,0,2,0,1,0,2,4,1,13,4,1,2,1,2,2,2
ENSG00000130173,3,1,1,0,1,0,0,0,1,3,0,3,1,9,2,0,4,6,4,3,1,0
ENSG00000130175,5038,2640,4127,6098,4935,1114,1247,825,868,2201,843,2083,2500,5062,3078,1659,2493,3049,1852,3059,1402,2418
ENSG00000130176,144,54,67,87,79,102,639,18,35,96,66,56,291,407,120,40,32,108,46,35,82,77
ENSG00000130177,4092,2794,3260,3459,2875,1676,912,812,849,1759,689,1895,2257,4121,3799,1719,2001,2713,1678,1922,1686,1771
ENSG00000130182,3,7,7,15,15,7,2,3,3,1,2,6,2,11,17,8,9,11,4,2,7,0
ENSG00000130193,96,26,46,100,50,17,0,11,27,70,25,56,93,98,50,22,74,99,54,40,5,100
ENSG00000130202,1495,781,1169,1520,1133,284,516,230,292,1019,253,339,510,1005,642,272,342,697,492,655,379,826
ENSG00000130203,81,78,38,208,323,24,99,23,10,112,47,1326,257,2914,2586,83,457,500,280,1296,643,2133
ENSG00000130204,2000,634,1411,1322,938,576,421,388,344,1403,562,927,1497,2072,1403,998,1143,678,604,830,590,916
ENSG00000130208,11,8,5,10,9,11,6,5,5,18,11,7,86,2,64,15,10,7,5,46,3,8
ENSG00000130222,256,69,577,193,807,25,43,18,87,136,65,50,122,255,217,68,222,115,77,97,122,94
ENSG00000130224,5838,5932,5276,8970,9296,2183,1328,1186,1383,1187,1058,619,1501,2612,3561,2100,899,3261,2452,1971,1448,1183
ENSG00000130226,197,346,77,278,96,236,12,79,60,22,136,49,22,261,161,221,126,120,88,825,28,2813
ENSG00000130227,7088,4649,6323,6091,4804,2986,2102,1693,1647,3648,1393,2698,2973,6288,5697,2867,3290,4075,2708,4226,2688,2874
ENSG00000130234,9,5,26,27,43,8,2,6,1,5,10,22,14,10,35,16,13,12,13,11,8,5
ENSG00000130244,553,339,366,388,338,164,80,116,84,112,119,134,241,582,498,282,280,416,279,279,284,296
ENSG00000130254,5368,2867,4276,4375,3350,1639,1057,1188,835,1791,914,1613,1949,3218,2776,1549,1812,1965,1065,2515,1612,1752
ENSG00000130255,10995,4422,7800,10381,8358,2309,1559,1400,2275,7663,3309,6549,8141,13134,9241,4902,9481,6723,2568,7630,1918,4558
ENSG00000130270,84,72,48,49,77,24,10,33,12,18,12,28,34,66,67,38,30,36,29,49,45,24
ENSG00000130287,18408,14278,13938,13123,7071,4819,971,4219,4602,832,1864,5307,10636,27855,13584,3804,4496,3594,1672,7462,3035,8107
ENSG00000130294,13729,6935,7236,10858,7327,1807,2411,1106,2342,2230,1239,2425,4393,10129,11535,13364,7373,6169,3565,8178,4631,5098
ENSG00000130299,345,152,234,211,247,91,68,80,71,134,73,95,183,221,229,154,175,121,73,104,118,121
ENSG00000130300,1,1,1,2,3,2,0,1,3,0,2,2,0,0,9,8,0,0,0,44,0,3
ENSG00000130303,108,22,10,22,5,131,0,16,123,898,41,61,17,296,995,229,39,49,17,1680,22,823
ENSG00000130304,569,346,361,466,378,144,144,111,102,167,70,334,262,1318,675,348,559,879,478,423,439,628
ENSG00000130305,453,185,397,366,331,116,78,76,119,189,110,156,244,407,326,190,206,193,134,175,136,180
ENSG00000130307,103,76,74,77,67,26,14,22,23,32,17,51,37,71,98,61,38,44,45,33,63,32
ENSG00000130309,1293,537,1043,1198,879,607,511,337,252,1045,347,1015,903,1497,1083,724,1023,1000,600,864,444,864
ENSG00000130311,1319,599,1106,1126,859,395,445,217,282,640,348,506,614,1157,922,662,550,623,455,995,539,664
ENSG00000130312,464,224,399,365,341,203,127,104,93,319,74,173,263,412,472,384,305,326,209,312,171,292
ENSG00000130313,452,227,342,432,512,72,98,59,75,166,100,303,288,815,378,240,457,476,299,432,276,308
ENSG00000130332,1506,508,941,1140,673,321,245,192,192,576,279,236,610,1028,599,374,531,435,216,359,291,370
ENSG00000130338,20047,18060,17137,17402,12907,6365,3427,3642,4162,3180,2657,3229,5596,10446,11997,7395,4815,6248,4082,5568,5515,4774
ENSG00000130340,2140,1400,1978,1788,1738,1212,903,602,437,1653,441,1529,953,3107,1896,1372,1393,3042,1676,1578,1670,2040
ENSG00000130347,755,375,561,507,560,277,144,103,121,313,175,180,304,392,324,182,158,203,171,290,153,198
ENSG00000130348,3093,1659,2655,2430,2342,1542,573,814,603,1444,812,1255,1617,2967,2494,1093,1604,1516,1122,2081,982,1261
ENSG00000130349,1219,677,1087,1198,884,528,326,284,240,497,362,418,508,1046,970,329,677,773,481,602,541,570
ENSG00000130363,1054,1419,1185,1402,1338,549,414,277,348,411,184,798,428,2763,2030,895,1088,1853,1489,1329,1175,937
ENSG00000130368,150,125,133,100,94,80,23,83,28,29,20,46,58,113,165,112,52,82,55,102,107,51
ENSG00000130377,54,30,39,75,62,17,17,14,7,30,12,26,18,45,61,24,42,27,23,33,46,19
ENSG00000130382,2792,1386,2498,2852,1787,596,634,388,441,716,371,1627,984,2243,2011,1308,1508,1143,855,3104,1275,1267
ENSG00000130383,0,2,0,1,0,0,0,2,0,0,0,4,2,0,0,3,0,0,0,2,0,0
ENSG00000130385,0,0,4,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1
ENSG00000130396,48991,34869,53252,42207,36433,16875,5481,14400,10921,16010,5275,4359,15609,12937,17927,4896,5480,7604,3901,11090,9618,6831
ENSG00000130402,1816,859,1718,1961,1518,511,1616,235,343,1044,303,1465,990,3360,1628,924,970,1855,1531,1564,1721,1913
ENSG00000130413,4369,3397,3660,5389,4978,1787,1413,1329,866,855,662,1636,1756,5597,4602,2246,2433,5064,2510,3057,2466,2245
ENSG00000130414,3466,1937,2924,2457,2274,1117,622,646,773,1548,721,1365,1966,3018,2072,1575,2037,2032,1056,1842,1285,1708
ENSG00000130427,0,1,1,4,0,0,0,2,0,0,0,1,1,0,2,0,1,0,0,0,1,0
ENSG00000130429,291,149,275,191,229,94,104,66,73,227,56,139,205,228,282,162,180,175,131,128,149,223
ENSG00000130433,3,0,7,54,26,3,5,8,2,14,4,1,1,4,7,1,1,28,6,37,3,6
ENSG00000130449,9944,7852,7731,9996,7968,3170,2055,2534,2279,2844,1683,1909,2837,5885,5184,2298,1922,3217,2255,3337,1610,2448
ENSG00000130475,619,546,600,542,682,94,124,85,117,109,96,33,170,135,274,116,85,98,39,141,167,132
ENSG00000130477,5718,2946,5071,3771,2140,1943,595,1147,1644,616,1041,260,1562,1525,2596,2848,973,352,158,999,1261,922
ENSG00000130479,264,85,232,270,223,22,40,20,42,69,39,105,166,297,216,180,104,180,107,190,113,110
ENSG00000130487,3,1,1,0,3,0,0,1,0,0,0,1,14,0,2,0,0,1,5,6,1,0
ENSG00000130489,65,22,53,70,29,20,12,6,18,58,25,34,44,98,60,45,60,35,37,68,35,39
ENSG00000130508,11579,6457,10713,11992,7140,2821,2239,2422,1660,3439,1157,1527,2017,4418,1768,1249,245,1866,1429,1454,1851,1657
ENSG00000130511,321,116,309,272,283,27,33,17,64,195,72,243,221,407,216,298,316,280,205,434,198,328
ENSG00000130513,52,16,29,46,75,7,6,3,3,25,7,35,111,114,294,70,21,74,51,77,9,27
ENSG00000130517,1257,1286,1268,1220,679,354,456,170,221,784,179,640,580,2392,1645,493,990,1603,2003,588,508,1025
ENSG00000130518,117,135,81,120,158,14,44,25,43,18,17,47,28,123,147,61,62,50,37,143,129,50
ENSG00000130520,4569,1510,4422,3651,3207,1366,1220,589,762,3780,1676,1313,2276,2385,2661,1312,1487,1191,610,1153,776,1198
ENSG00000130522,1247,983,1174,1291,1941,160,307,165,292,513,149,699,1052,1665,1517,2174,759,988,952,1300,662,889
ENSG00000130528,173,114,145,238,349,76,5,96,52,5,164,20,527,9,122,14,17,12,6,26,7,13
ENSG00000130529,386,450,409,289,336,164,52,116,145,99,36,129,212,384,403,171,186,366,134,157,155,176
ENSG00000130538,0,2,0,0,0,1,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0,1
ENSG00000130540,1885,1768,1237,1239,1031,617,235,286,420,154,334,87,653,206,721,1408,206,215,64,418,374,304
ENSG00000130544,3003,1767,2289,2513,2004,1279,681,718,665,1151,776,736,1052,2155,2355,1244,1196,1421,915,1495,1225,1219
ENSG00000130545,25,13,12,12,8,2,7,2,3,9,6,7,8,18,18,16,12,12,5,3,13,10
ENSG00000130558,7928,3525,5986,6646,2724,1473,309,908,832,402,812,39,633,738,1866,4531,451,407,158,2168,832,544
ENSG00000130559,18191,10466,15103,16694,13194,4880,3515,3642,3567,4839,2808,3002,5244,6835,8360,6065,3453,3617,2193,6775,4913,3469
ENSG00000130560,2218,1038,1602,1737,1159,605,305,325,423,925,447,623,796,1713,1198,601,961,1271,569,1176,562,684
ENSG00000130561,169,167,173,142,132,95,40,98,53,45,23,61,58,143,155,73,68,136,86,91,99,47
ENSG00000130584,1477,972,925,1457,752,366,269,258,342,303,215,148,224,515,575,353,92,417,245,334,483,287
ENSG00000130589,476,203,191,229,352,81,22,58,150,361,30,47,122,252,212,107,35,97,67,675,114,196
ENSG00000130590,121,125,85,91,40,31,36,16,54,53,26,66,45,28,42,102,50,50,38,53,66,103
ENSG00000130592,0,3,3,8,0,0,0,3,1,1,21,9,3,7,13,0,4,11,5,3,12,0
ENSG00000130595,10,1,5,9,8,1,1,56,0,1,578,9,1,5,4,6,0,4,4,2,1,0
ENSG00000130598,4,0,0,5,2,0,0,14,0,0,161,0,0,0,0,3,0,2,1,2,0,1
ENSG00000130600,554,288,258,4041,2530,23,36,662,18,15,3966,772,911,49,127,110,16,847,499,69,4,40
ENSG00000130612,19,6,18,9,7,5,1,4,1,0,0,23,7,18,18,22,18,10,9,15,9,15
ENSG00000130635,1049,422,415,1642,2059,135,712,86,65,86,71,1634,502,530,501,263,95,583,771,1003,435,928
ENSG00000130638,12386,7432,9535,9197,5645,4000,2030,2077,2098,2669,1622,2733,4109,6580,6802,3152,3423,4446,2480,3735,2957,3207
ENSG00000130640,3134,1524,2638,3125,2424,932,788,479,456,1356,645,950,1145,2249,1633,967,1214,1796,1061,1912,1093,1131
ENSG00000130643,133,88,93,60,37,14,2,12,23,15,22,8,74,20,106,146,20,38,19,112,12,37
ENSG00000130649,130,108,115,122,96,67,27,48,28,25,10,60,60,115,219,125,120,139,70,203,120,117
ENSG00000130653,28,37,43,24,20,13,4,10,6,6,4,25,12,52,48,46,15,30,37,41,20,20
ENSG00000130656,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000130669,201,109,191,186,179,33,49,40,36,82,21,118,95,259,249,107,123,95,77,99,125,102
ENSG00000130675,1,2,1,10,2,4,0,9,1,2,24,5,5,3,24,1,3,1,3,9,3,3
ENSG00000130684,2105,1768,1613,2298,2138,875,553,448,418,943,409,721,965,2701,1739,1251,1106,1600,854,2070,1473,1185
ENSG00000130695,2410,1348,1942,2137,1741,1215,700,638,481,1582,733,540,902,1202,1183,592,641,721,394,1237,633,700
ENSG00000130699,285,216,313,323,354,47,55,55,55,61,35,236,170,374,286,221,191,185,120,352,137,130
ENSG00000130700,0,1,0,3,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2
ENSG00000130701,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000130702,309,176,444,333,258,16,47,16,51,58,52,292,367,1106,356,175,285,442,304,366,326,295
ENSG00000130703,3372,2567,2745,3196,2434,920,791,674,715,1299,600,977,1257,3845,2480,1290,1360,2326,1615,2317,1443,1560
ENSG00000130706,1157,314,922,1034,740,345,340,159,242,1067,413,607,690,1241,825,542,638,495,418,1109,366,676
ENSG00000130707,99,59,101,126,133,309,119,20,252,201,176,1733,347,330,942,175,449,882,309,744,110,987
ENSG00000130711,17,49,11,69,9,5,10,7,2,0,4,1,15,1,31,5,3,1,1,0,2,13
ENSG00000130713,3731,1597,3054,2912,2561,2101,984,918,653,2202,1218,1486,1825,2696,2287,1066,1690,1318,873,1934,874,1314
ENSG00000130714,1433,1212,1267,1558,1221,348,325,254,302,436,180,366,503,1619,993,797,677,1220,831,923,826,824
ENSG00000130717,928,409,669,838,572,253,198,111,126,478,144,265,268,707,434,230,349,446,301,476,280,396
ENSG00000130720,14,4,11,5,5,3,0,1,2,1,2,18,22,15,21,6,7,32,15,13,10,4
ENSG00000130723,20203,16622,18309,19197,14902,4076,3602,3139,3619,3897,1666,5218,7003,11632,11836,9479,5350,6640,4617,7663,6145,6160
ENSG00000130724,3240,2244,2403,4014,2936,890,932,550,756,1566,1024,1999,1942,4524,3118,1709,1962,2828,1698,2924,1423,2157
ENSG00000130725,802,425,640,673,536,157,155,109,113,330,118,284,376,401,560,395,291,255,166,401,202,320
ENSG00000130726,4805,2440,4740,4696,3782,1068,1099,637,743,2811,799,1493,1940,3226,1878,1120,1701,1145,860,2737,1200,1827
