Gene_ID,metafc,metap,Gene_Symbol,Gene_Description
ENSG00000147883,0.0967130522259477,0.990394681496033,CDKN2B,cyclin dependent kinase inhibitor 2B
ENSG00000147889,-0.0386033145550638,0.999338125723581,CDKN2A,cyclin dependent kinase inhibitor 2A
ENSG00000147894,-0.219874755711346,0.441177024774811,C9orf72,C9orf72-SMCR8 complex subunit
ENSG00000147896,-0.00681087421820091,,IFNK,interferon kappa
ENSG00000147905,0.147084005239107,0.633041308458536,ZCCHC7,zinc finger CCHC-type containing 7
ENSG00000147912,0.0056091770009858,0.992274376123193,FBXO10,F-box protein 10
ENSG00000147955,0.168231186322101,0.382344359132398,SIGMAR1,sigma non-opioid intracellular receptor 1
ENSG00000147996,0.106566650586959,0.886566864790481,ZNG1E,Zn regulated GTPase metalloprotein activator 1E
ENSG00000148019,0.0667697414270845,0.78915107178375,CEP78,centrosomal protein 78
ENSG00000148053,0.136534090743525,0.974302740865812,NTRK2,neurotrophic receptor tyrosine kinase 2
ENSG00000148057,-0.127552307301959,0.725071737504665,IDNK,IDNK gluconokinase
ENSG00000148082,-0.292015082989318,0.386758009960648,SHC3,SHC adaptor protein 3
ENSG00000148090,-0.054842222957575,0.878917062922158,AUH,AU RNA binding methylglutaconyl-CoA hydratase
ENSG00000148110,0.0792309732686946,0.905488200459334,MFSD14B,major facilitator superfamily domain containing 14B
ENSG00000148120,0.0899346313574245,0.784486917982227,AOPEP,aminopeptidase O (putative)
ENSG00000148123,-0.44381214705628,0.150438835520726,PLPPR1,phospholipid phosphatase related 1
ENSG00000148143,0.022648568890358,0.966208575326421,ZNF462,zinc finger protein 462
ENSG00000148153,0.0153762626377174,0.989552498317947,INIP,INTS3 and NABP interacting protein
ENSG00000148154,0.155185586200924,0.831567910971465,UGCG,UDP-glucose ceramide glucosyltransferase
ENSG00000148158,-0.0402307276462119,0.901240352829635,SNX30,sorting nexin family member 30
ENSG00000148175,0.087358833212418,0.838113639789206,STOM,stomatin
ENSG00000148180,0.142904201814334,0.970583721744014,GSN,gelsolin
ENSG00000148187,0.0126129618964471,0.877598466242615,MRRF,mitochondrial ribosome recycling factor
ENSG00000148200,-0.192592456415462,0.846122979334235,NR6A1,nuclear receptor subfamily 6 group A member 1
ENSG00000148204,-0.162181657148719,0.506560930905573,CRB2,crumbs cell polarity complex component 2
ENSG00000148218,0.0933979235216598,0.294213830792295,ALAD,aminolevulinate dehydratase
ENSG00000148219,0.0123077324460755,0.981323384405962,ASTN2,astrotactin 2
ENSG00000148225,0.190481896780655,0.365346642696269,WDR31,WD repeat domain 31
ENSG00000148229,0.101539649798663,0.653579981485948,POLE3,"DNA polymerase epsilon 3, accessory subunit"
ENSG00000148248,0.0499038648345218,0.760121528311117,SURF4,surfeit 4
ENSG00000148288,0.0273335807986612,,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
ENSG00000148290,-0.0169111000113395,0.544721798705532,SURF1,SURF1 cytochrome c oxidase assembly factor
ENSG00000148291,0.0721005118591359,0.836485160824711,SURF2,surfeit 2
ENSG00000148296,0.0419146407148849,0.845615578867233,SURF6,surfeit 6
ENSG00000148297,-0.0671930610681333,0.949810758632399,MED22,mediator complex subunit 22
ENSG00000148300,0.125151518299132,0.729785611388336,REXO4,"REX4 homolog, 3'-5' exonuclease"
ENSG00000148303,0.156906450203123,0.808661960960951,RPL7A,ribosomal protein L7a
ENSG00000148308,-0.028603253886938,0.968701761800119,GTF3C5,general transcription factor IIIC subunit 5
ENSG00000148331,0.110634255387935,0.826126954293354,ASB6,ankyrin repeat and SOCS box containing 6
ENSG00000148334,0.130098160302636,0.926094938713961,PTGES2,prostaglandin E synthase 2
ENSG00000148335,0.124000287775358,0.807991137217015,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1
ENSG00000148337,0.0712678665032914,0.912297604126652,CIZ1,CDKN1A interacting zinc finger protein 1
ENSG00000148339,-0.0742901805144145,0.451762322528217,SLC25A25,solute carrier family 25 member 25
ENSG00000148341,-0.156956705732952,0.684521958416196,SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2"
ENSG00000148343,-0.0547083224812886,0.927869877916782,MIGA2,mitoguardin 2
ENSG00000148344,0.254543543874922,0.941869274552056,PTGES,prostaglandin E synthase
ENSG00000148356,0.00782303507962745,0.805227864261057,LRSAM1,leucine rich repeat and sterile alpha motif containing 1
ENSG00000148357,0.272987724587213,0.769363165108389,HMCN2,hemicentin 2
ENSG00000148358,-0.023616493165094,0.979246901940371,GPR107,G protein-coupled receptor 107
ENSG00000148362,0.122587096556144,0.892995043691507,PAXX,PAXX non-homologous end joining factor
ENSG00000148384,0.0418671926700956,0.965460461561015,INPP5E,inositol polyphosphate-5-phosphatase E
ENSG00000148396,0.111120986027071,0.656756080237186,SEC16A,"SEC16 homolog A, endoplasmic reticulum export factor"
